,tweet_id,text,dog_name,DoggoLingo,jpg_url,dog_breed,favorite_count,retweet_count,rating_ratio
222,849412302885593088,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,Noosh,,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,schipperke,17039,3487,1.2
223,849336543269576704,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",,,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,,12240,2101,1.1
224,849051919805034497,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,Kevin,,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,,32617,7396,1.3
226,848324959059550208,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,Odin,,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,malamute,20229,4037,1.2
227,848213670039564288,Jerry just apuppologized to me. He said there was no ill-intent to the slippage. I overreacted I admit. Pupgraded to an 11/10 would pet,,,,,8834,832,1.1
228,848212111729840128,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",Jerry,,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,bedlington terrier,17618,3444,0.6
229,847978865427394560,RT @dog_rates: This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.c…,Charlie,,,,0,3652,1.1
230,847971574464610304,RT @basic_vacek_: I love my new mug easy 13/10 @dog_rates https://t.co/0bYtoL7Wwt,,,https://pbs.twimg.com/media/C8SZH1EWAAAIRRF.jpg,,0,482,1.3
231,847962785489326080,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,Georgie,,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,,25296,5730,1.0
232,847842811428974592,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",Rontu,,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,bernese mountain dog,5935,1522,1.2
233,847617282490613760,.@breaannanicolee PUPDATE: Cannon has a heart on his nose. Pupgraded to a 13/10,,,,,7558,468,1.3
234,847606175596138505,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,Cannon,,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,cardigan,20208,3774,1.2
235,847251039262605312,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,Furzey,,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,airedale,22036,4800,1.2
236,847157206088847362,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",Daisy,,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,staffordshire bullterrier,21588,6572,1.1
237,847116187444137987,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,,,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,,23108,3583,1.1
238,846874817362120707,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",Tuck,,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,shetland sheepdog,21685,4404,1.3
239,846514051647705089,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,Barney,doggo,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,golden retriever,48410,13076,1.3
240,846505985330044928,THIS WAS NOT HIS FAULT HE HAD NO IDEA. 11/10 STILL A VERY GOOD DOG https://t.co/GJ8rozumsy,,,,,15304,3492,1.1
241,846153765933735936,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,Vixen,,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,giant schnauzer,34394,10226,1.3
242,846139713627017216,SHE DID AN ICY ZOOM AND KNEW WHEN TO PUT ON THE BRAKES 13/10 CANCEL THE GAME THIS IS ALL WE NEED https://t.co/4ctgpGcqAd,,,,,33188,10972,1.3
243,846042936437604353,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,Jarvis,,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,golden retriever,17256,3224,1.2
244,845812042753855489,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,,,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,samoyed,31737,9894,1.3
246,845459076796616705,RT @dog_rates: Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af. 12/10 for everyone https://…,,,,,0,15071,1.2
247,845397057150107648,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",Mimosa,doggo,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,dandie dinmont,8241,2072,1.3
248,845306882940190720,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,Pickles,pupper,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,irish water spaniel,25225,6039,1.2
249,845098359547420673,RT @dog_rates: This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t…,Bungalo,,,,0,8640,1.2
250,844979544864018432,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",,,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,,14738,2909,1.3
251,844973813909606400,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",Brady,,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,labrador retriever,16361,3617,1.2
252,844704788403113984,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,Luna,,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,labrador retriever,42022,11633,1.3
253,844580511645339650,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,Charlie,,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,,17871,3533,1.1
254,844223788422217728,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,Margo,,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,labrador retriever,14753,2450,1.2
255,843981021012017153,HE WAS DOING A SNOOZE NO SHAME IN A SNOOZE 13/10 https://t.co/Gu5wHx3CBd,,,,,16327,3285,1.3
256,843856843873095681,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,Sadie,,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,labrador retriever,23211,5220,1.2
257,843604394117681152,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,Hank,,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,labrador retriever,18310,3081,1.1
258,843235543001513987,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,Tycho,,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,pembroke,23315,6852,1.3
259,842892208864923648,RT @dog_rates: This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,Stephan,,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,chihuahua,0,56625,1.3
260,842846295480000512,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,Charlie,,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,labrador retriever,16440,4023,1.3
261,842765311967449089,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",Indie,,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,,7321,1439,1.2
262,842535590457499648,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,Winnie,,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,pembroke,19637,3937,1.3
263,842163532590374912,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,George,,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,french bulldog,26569,6568,1.2
264,842115215311396866,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,Bentley,,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,chow,15204,3386,1.2
265,841833993020538882,RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,Ken,,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,samoyed,0,17504,1.3
266,841680585030541313,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",Penny,,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,chihuahua,27854,8748,1.2
267,841439858740625411,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,,,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,,13755,4168,1.4
268,841320156043304961,"We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K",,,,,21402,6080,1.2
269,841314665196081154,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,Max,,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,afghan hound,17305,5312,1.3
270,841077006473256960,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,Dawn,,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,brittany spaniel,24926,5991,1.2
271,840761248237133825,"RT @dog_rates: Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https:/…",Maddie,,,,0,1972,1.2
272,840728873075638272,RT @dog_rates: This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://…,Pipsy,,,,0,18285,1.2
273,840698636975636481,@0_kelvin_0 &gt;10/10 is reserved for puppos sorry Kevin,,,,,197,3,1.0
274,840696689258311684,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,,,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,,13377,1116,1.0
275,840632337062862849,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",Maddie,,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,golden retriever,9761,1972,1.2
276,840370681858686976,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,,,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,,17918,5146,1.3
277,840268004936019968,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,Monty,,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,chesapeake bay retriever,20950,6497,1.2
278,839990271299457024,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,Sojourner,,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,staffordshire bullterrier,14640,2597,1.3
279,839549326359670784,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",Winston,,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,,29957,8805,1.2
280,839290600511926273,RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,,pupper,https://pbs.twimg.com/media/C6XBt9XXEAEEW9U.jpg,,0,158,1.0
281,839239871831150596,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,Odie,,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,leonberg,29684,7422,1.3
282,838952994649550848,SHE MISPLACED HER HOOMAN 13/10 MISTAKES HAPPEN https://t.co/ngAxYLVYHP,,,,,21289,4505,1.3
283,838921590096166913,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,Arlo,,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,border terrier,12183,2357,1.3
284,838916489579200512,RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI,,,https://pbs.twimg.com/media/C6RkiQZUsAAM4R4.jpg,,0,38,1.5
285,838831947270979586,RT @dog_rates: This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https:…,Riley,,,,0,12643,1.3
286,838561493054533637,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,Walter,,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,kelpie,11892,1504,1.3
287,838476387338051585,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,Stanley,,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,great pyrenees,24664,5484,1.3
288,838201503651401729,RT @dog_rates: Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EM…,Sunny,,,,0,11525,1.3
290,838085839343206401,@bragg6of8 @Andy_Pace_ we are still looking for the first 15/10,,,,,150,0,1.5
291,838083903487373313,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,Daisy,,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,chow,19183,3582,1.3
292,837820167694528512,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",,pupper,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,golden retriever,37277,8952,1.2
293,837482249356513284,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,Waffles,,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,,4204,495,1.3
294,837471256429613056,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,Vincent,,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,norwegian elkhound,13967,2631,1.2
295,837366284874571778,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,Lucy,,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,american staffordshire terrier,23074,6005,1.3
296,837110210464448512,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,Clark,pupper,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,siberian husky,17480,2731,1.3
297,837012587749474308,RT @KennyFromDaBlok: 14/10 h*ckin good hats. will wear daily @dog_rates https://t.co/rHLoU5gS30,,,https://pbs.twimg.com/media/C52pYJXWgAA2BEf.jpg,,0,88,1.4
298,836989968035819520,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,Mookie,,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,,13879,2610,1.2
299,836753516572119041,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,Meera,doggo,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,,21029,5237,1.2
300,836677758902222849,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,Oliver,,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,,13782,2522,1.1
301,836648853927522308,"RT @SchafeBacon2016: @dog_rates Slightly disturbed by the outright profanity, but confident doggos were involved. 11/10, would tailgate aga…",,,,,0,626,1.1
302,836397794269200385,RT @dog_rates: This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https:/…,Buddy,,,,0,31314,1.3
303,836380477523124226,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",Ava,pupper,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,,16037,3337,1.2
304,836260088725786625,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,Lucy,,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,borzoi,23177,4850,1.3
305,836001077879255040,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,,,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,samoyed,20924,4935,1.3
306,835685285446955009,RT @dog_rates: This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/…,Rory,,,,0,9327,1.2
307,835574547218894849,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,Eli,,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,staffordshire bullterrier,19447,4121,1.1
308,835536468978302976,"RT @dog_rates: Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://…",Lola,,,,0,1939,1.2
309,835309094223372289,RT @dog_rates: So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,,,,,0,24013,1.3
310,835297930240217089,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,Ash,,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,rottweiler,17847,3381,1.2
311,835264098648616962,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",Lola,,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,,8503,1939,1.2
315,834931633769889797,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,Tucker,,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,,11838,1878,1.2
316,834786237630337024,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,Tobi,,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,,22943,6159,1.3
317,834574053763584002,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,,doggo,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,golden retriever,14993,2882,1.3
318,834477809192075265,RT @dog_rates: This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me…,Leo,,,,0,12224,1.2
319,834458053273591808,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",Chester,,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,rhodesian ridgeback,10512,1899,1.2
320,834209720923721728,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,Wilson,,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden retriever,22594,5476,1.2
321,834167344700198914,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,Sunshine,,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,,17194,4130,1.1
322,834089966724603904,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 https://t.co/ffIH2WxwF0,,doggo,,,10971,2427,1.0
323,834086379323871233,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,Lipton,,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,,14296,2512,1.2
324,833863086058651648,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,Bentley,,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,14661,2729,1.2
325,833826103416520705,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,Charlie,,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,chihuahua,16728,3904,1.3
326,833732339549220864,"RT @rolltidered: This is Gabby. Now requests to be referred to as a guide dog, thanks to @dog_rates and @ShopWeRateDogs. 12/10 in my book.…",Gabby,,,,0,251,1.2
327,833722901757046785,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,Bronte,,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,west highland white terrier,22585,3636,1.3
328,833479644947025920,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,Poppy,,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden retriever,16258,2357,1.3
329,833124694597443584,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,Gidget,pupper,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,cardigan,22133,5513,1.2
330,832998151111966721,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",Rhino,doggo,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,14549,2522,1.3
331,832769181346996225,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,,,https://pbs.twimg.com/media/C46UmzSVMAAqBug.jpg,,0,43,1.2
332,832757312314028032,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,Willow,,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,,18423,4127,1.3
333,832682457690300417,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,,,,,13017,3368,1.3
334,832645525019123713,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7",,,,,3195,594,1.0
335,832636094638288896,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,Orion,,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,eskimo dog,17379,3220,1.2
336,832397543355072512,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,Eevee,,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,pekinese,13126,2548,1.2
337,832369877331693569,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,Charlie,,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,18792,3652,1.1
338,832273440279240704,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,Smiley,doggo,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,,12385,2673,1.4
340,832215726631055365,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,Moreton,,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,afghan hound,0,10723,1.3
342,832040443403784192,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,Klein,,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,miniature pinscher,0,11131,1.2
343,832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",Miguel,doggo,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,13887,4746,1.2
344,831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,Emanuel,doggo,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,,26404,7031,1.2
345,831926988323639298,@UNC can confirm 12/10,,,,,369,39,1.2
346,831911600680497154,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,Kuyu,,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,30380,7458,1.4
347,831670449226514432,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,Daisy,,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,pembroke,11469,2059,1.3
348,831650051525054464,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",,,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,eskimo dog,7908,2243,1.3
349,831552930092285952,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,Dutch,,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,chihuahua,9872,2632,1.3
